Year,Region,Value
2010,Asturias,7.2
2011,Asturias,4.9
2012,Asturias,5.0
2013,Asturias,4.8
2014,Asturias,4.6
2015,Asturias,3.9
2016,Asturias,4.0
2017,Asturias,4.4
2018,Asturias,4.8
2019,Asturias,3.5
2010,España,5.0
2011,España,4.5
2012,España,4.1
2013,España,3.9
2014,España,4.0
2015,España,4.0
2016,España,4.1
2017,España,4.2
2018,España,4.1
2019,España,3.9
2020,España,3.1
