Year,Region,Value
2010,Asturias,0
2011,Asturias,14
2012,Asturias,36
2013,Asturias,34
2014,Asturias,26
2015,Asturias,25
2016,Asturias,23
2017,Asturias,21
2018,Asturias,19
2019,Asturias,20
2020,Asturias,20
2021,Asturias,17
2022,Asturias,18
2020,España,809
2021,España,973
