Year,Region,Value
2010,Asturias,1355.36
2011,Asturias,1339.01
2012,Asturias,1309.77
2013,Asturias,1039.41
2014,Asturias,1065.18
2015,Asturias,1119.27
2016,Asturias,1281.98
2017,Asturias,1407.22
2018,Asturias,1400.44
2019,Asturias,1417.91
2020,Asturias,498.95
2021,Asturias,831.79
2022,Asturias,1454.92
2023,Asturias,1974.85
2024,Asturias,1993.06
2025,Asturias,2051.34
