Year,Region,Value
2010,Asturias,12.48
2011,Asturias,11.91
2012,Asturias,12.69
2013,Asturias,12.48
2014,Asturias,13.63
2015,Asturias,12.68
2016,Asturias,12.98
2017,Asturias,12.82
2018,Asturias,12.2
2019,Asturias,12.04
2020,Asturias,11.91
2021,Asturias,12.21
2022,Asturias,12.82
2010,España,12.85
2011,España,12.76
2012,España,12.61
2013,España,12.36
2014,España,12.35
2015,España,12.45
2016,España,12.45
2017,España,12.71
2018,España,12.65
2019,España,12.61
2020,España,12.66
2021,España,12.25
