Year,Region,Value
2010,Asturias,1.1
2011,Asturias,0.8
2012,Asturias,3.3
2013,Asturias,4.2
2014,Asturias,5.1
2015,Asturias,6.9
2016,Asturias,3.9
2017,Asturias,3.5
2018,Asturias,6.0
2019,Asturias,3.37
2020,Asturias,4.5
2010,España,4.91
2011,España,4.54
2012,España,5.84
2013,España,6.19
2014,España,7.06
2015,España,6.44
2016,España,5.79
2017,España,5.14
2018,España,5.4
2019,España,4.7
2020,España,6.95
