Year,Region,Value
2010,Asturias,37.2
2011,Asturias,14.83
2012,Asturias,8.39
2013,Asturias,10.51
2014,Asturias,5.6
2015,Asturias,5.42
2016,Asturias,4.51
2017,Asturias,4.67
2018,Asturias,5.03
2019,Asturias,5.18
2020,Asturias,5.23
