Year,Region,Value
2010,Asturias,13.8
2011,Asturias,11.2
2012,Asturias,12.3
2013,Asturias,13.9
2014,Asturias,14.1
2015,Asturias,12.9
2016,Asturias,12.9
2017,Asturias,13.0
2018,Asturias,13.5
2019,Asturias,12.5
2010,España,6.8
2011,España,6.8
2012,España,7.6
2013,España,8.3
2014,España,8.4
2015,España,7.8
2016,España,7.7
2017,España,7.9
2018,España,7.6
2019,España,7.8
2020,España,8.3
