Year,Region,Value
2010,Asturias,11.5
2011,Asturias,10.8
2012,Asturias,8.4
2013,Asturias,8.1
2014,Asturias,7.7
2015,Asturias,7.2
2016,Asturias,6.4
2017,Asturias,8.5
2018,Asturias,8.9
2019,Asturias,8.2
2020,Asturias,9.2
2010,España,18.7
2011,España,17.2
2012,España,15.9
2013,España,13.9
2014,España,13.2
2015,España,12.5
2016,España,13.4
2017,España,14.2
2018,España,15.6
2019,España,16.1
2020,España,15.7
