Year,Region,Value
2010,Asturias,6.7
2011,Asturias,8.1
2012,Asturias,7.4
2013,Asturias,11.5
2014,Asturias,12.2
2015,Asturias,10.5
2016,Asturias,9.7
2017,Asturias,10.2
2018,Asturias,9.7
2019,Asturias,15.7
2020,Asturias,17.6
2010,España,13.8
2011,España,13.8
2012,España,14.4
2013,España,13.9
2014,España,15.9
2015,España,15.9
2016,España,15.5
2017,España,15.7
2018,España,14.6
2019,España,13.6
2020,España,14.6
