Year,Region,Value
2010,Asturias,36.5
2011,Asturias,55.6
2012,Asturias,65.6
2013,Asturias,57.9
2014,Asturias,57.8
2015,Asturias,57.9
2016,Asturias,57.4
2017,Asturias,58.1
2018,Asturias,56.0
2019,Asturias,60.0
2010,España,41.1
2011,España,56.5
2012,España,58.9
2013,España,53.3
2014,España,52.7
2015,España,54.2
2016,España,57.8
2017,España,60.4
2018,España,60.5
2019,España,60.5
