Year,Region,Value
2014,Asturias,23.2
2015,Asturias,22.5
2016,Asturias,19.2
2017,Asturias,17.8
2018,Asturias,21.8
2019,Asturias,25.0
2020,Asturias,27.2
2021,Asturias,26.3
2022,Asturias,25.3
2010,España,26.1
2011,España,26.73
2012,España,27.24
2013,España,27.31
2014,España,29.15
2015,España,28.65
2016,España,27.91
2017,España,26.58
2018,España,26.09
2019,España,25.29
2020,España,26.42
2021,España,27.65
