Year,Region,Value
2010,Asturias,0.11
2011,Asturias,0.14
2012,Asturias,0.1
2013,Asturias,0.09
2014,Asturias,0.07
2015,Asturias,0.06
2016,Asturias,0.05
2017,Asturias,0.03
2018,Asturias,0.03
2019,Asturias,0.03
2020,Asturias,0.02
2021,Asturias,0.01
2022,Asturias,0.01
2023,Asturias,0.01
2024,Asturias,0.01
2025,Asturias,0.01
