Year,Region,Value
2015,Asturias,2.918
2016,Asturias,1.906
2017,Asturias,0.0
2018,Asturias,0.021
2019,Asturias,0.37
2020,Asturias,0.174
2015,España,0.57
2016,España,0.54
2017,España,0.14
2018,España,0.16
2019,España,0.2
2020,España,0.42
