Year,Region,Value
2011,Asturias,19.99
2012,Asturias,18.44
2013,Asturias,28.39
2014,Asturias,26.77
2015,Asturias,17.18
2016,Asturias,25.62
2017,Asturias,15.44
2018,Asturias,28.11
2019,Asturias,33.19
2020,Asturias,29.21
2011,España,31.02
2012,España,30.14
2013,España,40.16
2014,España,40.48
2015,España,35.18
2016,España,38.61
2017,España,32.26
2018,España,38.45
2019,España,37.54
2020,España,44.0
