Year,Region,Value
2010,Asturias,10.22
2011,Asturias,10.48
2012,Asturias,10.53
2013,Asturias,10.6
2014,Asturias,10.91
2015,Asturias,10.93
2016,Asturias,10.64
2017,Asturias,10.37
2018,Asturias,10.49
2019,Asturias,10.3
2020,Asturias,10.12
2021,Asturias,10.14
2022,Asturias,8.25
2010,España,4.42
2011,España,4.61
2012,España,4.62
2013,España,4.59
2014,España,4.89
2015,España,5.48
2016,España,5.76
2017,España,5.77
2018,España,5.21
2019,España,4.89
2020,España,4.62
2021,España,4.08
2022,España,3.63
