Year,Region,Value
2010,Asturias,30.9
2011,Asturias,35.3
2012,Asturias,23.6
2013,Asturias,31.0
2014,Asturias,38.9
2015,Asturias,47.3
2016,Asturias,42.0
2017,Asturias,37.5
2018,Asturias,36.1
2019,Asturias,36.4
2020,Asturias,48.9
2011,España,29.9
2012,España,30.2
2013,España,30.8
2014,España,30.9
2015,España,31.4
2016,España,32.2
2017,España,30.6
2018,España,32.1
2019,España,33.2
2020,España,35.0
