Year,Region,Value
2010,Asturias,8.08
2011,Asturias,8.08
2012,Asturias,8.08
2013,Asturias,8.08
2014,Asturias,8.07
2015,Asturias,8.08
2016,Asturias,8.07
2017,Asturias,8.07
2018,Asturias,8.07
2019,Asturias,8.07
2020,Asturias,8.07
