Year,Region,Value
2010,Asturias,36.45
2011,Asturias,55.64
2012,Asturias,65.6
2013,Asturias,57.93
2014,Asturias,57.81
2015,Asturias,57.92
2016,Asturias,57.35
2017,Asturias,59.02
2018,Asturias,56.04
2019,Asturias,59.95
2020,Asturias,53.93
2010,España,41.08
2011,España,56.55
2012,España,58.88
2013,España,53.33
2014,España,52.67
2015,España,54.19
2016,España,57.82
2017,España,60.42
2018,España,60.48
2019,España,60.47
2020,España,53.03
