Year,Region,Value
2010,Asturias,4.2
2011,Asturias,5.0
2012,Asturias,5.2
2013,Asturias,5.2
2014,Asturias,3.8
2015,Asturias,2.8
2016,Asturias,2.7
2017,Asturias,3.0
2018,Asturias,2.9
2019,Asturias,3.1
2020,Asturias,2.8
2010,España,6.5
2011,España,7.2
2012,España,7.1
2013,España,6.5
2014,España,6.8
2015,España,7.8
2016,España,8.0
2017,España,8.2
2018,España,8.9
2019,España,9.3
2020,España,9.6
