Year,Region,Sex,Value
2012,Asturias,,71.0274005578468
2012,Asturias,Hombre,80.6772085708297
2012,Asturias,Mujer,61.6598175682165
2012,España,,69.12
2012,España,Hombre,72.67
2012,España,Mujer,65.54
