Year,Region,Value
2010,Asturias,8.6
2011,Asturias,10.7
2012,Asturias,11.8
2013,Asturias,13.6
2014,Asturias,14.5
2015,Asturias,15.7
2016,Asturias,12.2
2017,Asturias,12.3
2018,Asturias,13.2
2019,Asturias,19.5
2020,Asturias,21.4
2010,España,17.6
2011,España,17.8
2012,España,19.0
2013,España,18.7
2014,España,19.9
2015,España,19.5
2016,España,19.8
2017,España,19.7
2018,España,19.1
2019,España,18.6
2020,España,18.6
