Year,Region,Value
2010,Asturias,3.9
2011,Asturias,5.0
2012,Asturias,4.6
2013,Asturias,6.9
2014,Asturias,5.7
2015,Asturias,6.2
2016,Asturias,9.1
2017,Asturias,7.9
2018,Asturias,8.1
2019,Asturias,7.5
2020,Asturias,8.2
2010,España,5.7
2011,España,5.6
2012,España,5.6
2013,España,5.9
2014,España,6.4
2015,España,7.0
2016,España,7.3
2017,España,7.1
2018,España,7.0
2019,España,7.9
2020,España,8.5
