Year,Region,Value
2010,Asturias,62.3
2011,Asturias,66.2
2012,Asturias,60.4
2013,Asturias,69.6
2014,Asturias,74.0
2015,Asturias,78.3
2017,Asturias,82.3
2019,Asturias,89.2
2020,Asturias,91.1
2010,España,63.5
2011,España,66.5
2012,España,69.5
2013,España,71.6
2014,España,76.2
2015,España,78.7
2016,España,80.6
2017,España,84.6
2018,España,86.1
2019,España,90.7
2020,España,93.2
2021,España,93.9
