Year,Region,Value
2013,Asturias,-1.73
2014,Asturias,-4.72
2015,Asturias,-3.7
2016,Asturias,0.08
2017,Asturias,0.99
2018,Asturias,2.5
2019,Asturias,1.1
2020,Asturias,0.43
2021,Asturias,-0.83
2022,Asturias,1.07
2023,Asturias,3.11
2024,Asturias,8.66
2025,Asturias,8.5
2015,España,-2.59
2016,España,-0.86
2017,España,0.56
2018,España,2.27
2019,España,3.73
2020,España,4.69
2021,España,3.4
2022,España,4.55
2023,España,5.12
2024,España,5.75
2025,España,5.83
