Year,Region,Value
2010,Asturias,15.7
2011,Asturias,15.7
2012,Asturias,4.9
2013,Asturias,21.0
2014,Asturias,15.0
2015,Asturias,18.0
2016,Asturias,20.2
2017,Asturias,12.4
2018,Asturias,18.2
2019,Asturias,22.9
2020,Asturias,19.7
2010,España,21.8
2011,España,16.1
2012,España,12.1
2013,España,16.7
2014,España,17.1
2015,España,15.2
2016,España,15.9
2017,España,11.5
2018,España,15.9
2019,España,14.7
2020,España,19.7
