Year,Region,Value
2015,Asturias,12.18
2016,Asturias,11.46
2017,Asturias,12.19
2018,Asturias,13.96
2019,Asturias,13.97
2020,Asturias,13.34
2021,Asturias,15.79
2015,España,20.07
2016,España,17.92
2017,España,20.59
2018,España,21.24
2019,España,23.3
2020,España,23.29
2021,España,26.55
