Year,Region,Value
2010,Asturias,12.5
2011,Asturias,11.9
2012,Asturias,12.7
2013,Asturias,12.5
2014,Asturias,13.6
2015,Asturias,12.7
2016,Asturias,13.0
2017,Asturias,12.8
2018,Asturias,12.2
2019,Asturias,12.0
2020,Asturias,11.9
2010,España,12.8
2011,España,12.8
2012,España,12.6
2013,España,12.4
2014,España,12.3
2015,España,12.4
2016,España,12.4
2017,España,12.7
2018,España,12.6
2019,España,12.6
2020,España,12.7
