Year,Region,Value
2015,Asturias,10.43
2016,Asturias,11.17
2017,Asturias,10.34
2018,Asturias,8.82
2019,Asturias,9.75
2020,Asturias,8.34
2021,Asturias,11.72
2022,Asturias,11.33
2015,España,10.26
2016,España,10.7
2017,España,10.72
2018,España,10.22
2019,España,10.5
2020,España,8.52
2021,España,10.27
2022,España,11.45
2023,España,10.87
