Year,Región,Value
2013,Asturias,67
2014,Asturias,64
2015,Asturias,68
2016,Asturias,71
2017,Asturias,76
2018,Asturias,79
2019,Asturias,82
2020,Asturias,79
2021,Asturias,88
2022,Asturias,97
2023,Asturias,106
2013,España,6106
2014,España,5833
2015,España,6144
2016,España,6519
2017,España,7086
2018,España,7503
2019,España,8132
2020,España,7905
2021,España,9047
2022,España,10058
2023,España,10764
