Year,Región,Value
2012,Asturias,100.0
2014,Asturias,100.0
2018,Asturias,97.69
2020,Asturias,98.32
2022,Asturias,98.32
2012,España,99.74
2014,España,99.69
2016,España,96.97
2018,España,98.4
2020,España,98.38
2022,España,98.37
