Year,Región,Value
2015,Asturias,60.4
2016,Asturias,61.2
2017,Asturias,65.0
2019,Asturias,69.7
2020,Asturias,66.3
2015,España,65.2
2016,España,65.2
2017,España,67.5
2019,España,70.8
2020,España,72.8
2021,España,76.2
