Year,Región,Value
2010,Asturias,2.4
2011,Asturias,5.1
2012,Asturias,3.7
2013,Asturias,2.7
2014,Asturias,3.3
2015,Asturias,2.3
2016,Asturias,3.3
2017,Asturias,3.2
2018,Asturias,2.3
2019,Asturias,3.9
2010,España,3.9
2011,España,3.8
2012,España,3.7
2013,España,3.4
2014,España,3.4
2015,España,3.2
2016,España,3.3
2017,España,3.3
2018,España,3.3
2019,España,3.3
2020,España,3.2
