Year,Región,Value
2015,Asturias,3.07
2016,Asturias,7.43
2017,Asturias,6.8
2018,Asturias,6.64
2019,Asturias,10.6
2020,Asturias,12.32
2021,Asturias,15.19
2022,Asturias,16.23
2023,Asturias,20.28
