Year,Región,Value
2010,Asturias,17.3
2011,Asturias,17.2
2012,Asturias,17.38
2013,Asturias,17.62
2014,Asturias,13.37
2015,Asturias,13.1
2016,Asturias,14.73
2017,Asturias,12.93
2018,Asturias,11.3
2019,Asturias,10.91
2020,Asturias,12.08
2021,Asturias,8.5
2010,España,17.81
2011,España,18.25
2012,España,18.6
2013,España,18.63
2014,España,17.14
2015,España,15.64
2016,España,14.61
2017,España,13.32
2018,España,12.45
2019,España,12.13
2020,España,13.88
