Year,Región,Value
2010,Asturias,15.7
2011,Asturias,15.7
2012,Asturias,4.91
2013,Asturias,20.97
2014,Asturias,15.04
2015,Asturias,17.97
2016,Asturias,20.22
2017,Asturias,12.37
2018,Asturias,18.23
2019,Asturias,22.92
2020,Asturias,19.74
2010,España,21.81
2011,España,16.05
2012,España,12.05
2013,España,16.74
2014,España,17.05
2015,España,15.18
2016,España,15.89
2017,España,11.54
2018,España,15.94
2019,España,14.7
2020,España,19.71
