Year,Región,Value
2014,Asturias,0.0
2015,Asturias,0.0
2016,Asturias,0.0
2017,Asturias,0.0
2018,Asturias,0.0
2014,España,11.8
2015,España,12.7
2016,España,12.0
2017,España,12.7
2018,España,11.6
