Year,Región,Value
2011,Asturias,35.29
2012,Asturias,23.59
2013,Asturias,30.96
2014,Asturias,38.91
2015,Asturias,47.35
2016,Asturias,41.99
2017,Asturias,37.47
2018,Asturias,36.07
2019,Asturias,36.4
2020,Asturias,48.88
2021,Asturias,45.03
2022,Asturias,32.63
2011,España,29.95
2012,España,30.21
2013,España,30.76
2014,España,30.88
2015,España,31.38
2016,España,32.2
2017,España,30.59
2018,España,32.13
2019,España,33.23
2020,España,34.97
2021,España,33.32
