Year,Región,Value
2010,Asturias,0.2
2011,Asturias,0.0
2012,Asturias,0.0
2013,Asturias,0.02
2014,Asturias,0.02
2015,Asturias,0.02
2016,Asturias,0.01
2017,Asturias,0.02
2018,Asturias,0.07
2019,Asturias,0.04
2020,Asturias,0.0
2010,España,0.04
2011,España,0.06
2012,España,0.03
2013,España,0.02
2014,España,0.02
2015,España,0.02
2016,España,0.02
2017,España,0.02
2018,España,0.02
2019,España,0.06
2020,España,0.03
