Year,Región,Value
2016,Asturias,0.39
2017,Asturias,0.78
2018,Asturias,0.29
2019,Asturias,0.0
2020,Asturias,0.0
2021,Asturias,1.19
2022,Asturias,0.0
2023,Asturias,0.3
2016,España,0.42
2017,España,0.47
2018,España,0.51
2019,España,1.15
2020,España,0.57
2021,España,0.4
2022,España,0.49
2023,España,1.04
