Year,Región,Value
2014,Asturias,23.2
2015,Asturias,22.5
2016,Asturias,19.2
2017,Asturias,17.8
2018,Asturias,21.8
2019,Asturias,25.0
2020,Asturias,27.2
2021,Asturias,26.3
2022,Asturias,25.3
2023,Asturias,24.98
2024,Asturias,20.95
2025,Asturias,22.43
2014,España,30.21
2015,España,28.68
2016,España,28.82
2017,España,27.46
2018,España,27.25
2019,España,26.16
2020,España,26.97
2021,España,27.82
2022,España,26.0
2023,España,26.51
2024,España,25.81
2025,España,25.67
