Year,Región,Value
2015,Asturias,94.8727080435291
2016,Asturias,91.5132160660379
2017,Asturias,99.5658372526943
2019,Asturias,99.4502799584226
2020,Asturias,88.948811713201
2015,España,95.15
2016,España,94.18
2017,España,93.16
2019,España,95.11
2020,España,95.54
2021,España,96.04
