Year,Región,Value
2010,Asturias,8.5
2011,Asturias,12.1
2012,Asturias,12.1
2013,Asturias,13.3
2014,Asturias,14.3
2015,Asturias,14.6
2016,Asturias,13.4
2017,Asturias,11.6
2018,Asturias,12.2
2019,Asturias,17.3
2020,Asturias,17.6
2010,España,13.5
2011,España,13.0
2012,España,13.8
2013,España,13.3
2014,España,14.8
2015,España,14.7
2016,España,14.7
2017,España,14.7
2018,España,13.8
2019,España,13.5
2020,España,13.7
