Year,Región,Value
2010,Asturias,42.79
2011,Asturias,42.79
2012,Asturias,42.79
2013,Asturias,42.79
2014,Asturias,42.79
2015,Asturias,42.79
2016,Asturias,42.79
2017,Asturias,42.79
2018,Asturias,42.79
2019,Asturias,42.8285590500309
2010,España,36.32
2011,España,36.31
2012,España,36.35
2013,España,36.35
2014,España,36.35
2015,España,36.36
2016,España,36.32
2017,España,36.49
2018,España,36.5
