Year,Región,Value
2010,Asturias,99.93
2011,Asturias,99.92
2012,Asturias,99.96
2013,Asturias,99.94
2014,Asturias,99.95
2015,Asturias,99.89
2016,Asturias,99.97
2017,Asturias,99.97
2018,Asturias,99.93
2019,Asturias,99.94
2020,Asturias,99.98
2021,Asturias,99.96
2010,España,99.94
2011,España,99.94
2012,España,99.94
2013,España,99.93
2014,España,99.93
2015,España,99.92
2016,España,99.93
2017,España,99.93
2018,España,99.92
2019,España,99.93
2020,España,99.93
2021,España,99.93
2022,España,99.91
