Year,Región,Value
2014,Asturias,56148.66
2015,Asturias,45791.0
2016,Asturias,14011.55
2017,Asturias,16898.29
2018,Asturias,24674.76
2019,Asturias,89472.11
2021,Asturias,101165.0
2014,España,4400309.38
2015,España,4611684.49
2016,España,4804161.96
2017,España,5124970.35
2018,España,5167697.4
2019,España,5527015.72
2020,España,5713414.12
2021,España,6108383.93
2022,España,6701415.0
