Year,Region,Value
2014,Asturias,74.3
2015,Asturias,74.3
2016,Asturias,71.8
2017,Asturias,73.7
2018,Asturias,82.1
2014,España,56.9
2015,España,56.8
2016,España,54.1
2017,España,51.2
2018,España,53.4
