Year,Region,Value
2015,Asturias, 94.9
2016,Asturias, 91.5
2017,Asturias, 99.6
2019,Asturias, 99.5
2020,Asturias, 88.9
2015,España, 95.2
2016,España, 94.2
2017,España, 93.2
2019,España, 95.1
2020,España, 95.5
2021,España, 96.0
