Year,Region,Value
2013,Asturias,-1.2
2014,Asturias,-2.3
2015,Asturias,-1.9
2016,Asturias, 0.5
2017,Asturias, 0.8
2018,Asturias, 1.5
2019,Asturias, 2.2
2020,Asturias, 2.3
2015,España,-1.6
2016,España,-0.3
2017,España, 0.5
2018,España, 1.6
2019,España, 2.4
2020,España, 3.4
