Year,Region,Value
2010,Asturias,40
2011,Asturias,33.33
2012,Asturias,33.33
2013,Asturias,62.5
2014,Asturias,62.5
2015,Asturias,50
2016,Asturias,50
2017,Asturias,50
2018,Asturias,50
2019,Asturias,50
2020,Asturias,50
2021,Asturias,50
2022,Asturias,50
2010,España,41.94
2011,España,34.13
2012,España,34.13
2013,España,34.16
2014,España,34.16
2015,España,44.38
2016,España,43.18
2017,España,43.18
2018,España,43.17
2019,España,47.24
2020,España,45.08
2021,España,47.67
