Year,Region,Value
2016,Asturias,98.96
2017,Asturias,99.2
2018,Asturias,99.02
2019,Asturias,98.78
2020,Asturias,99.04
2021,Asturias,97.26
2022,Asturias,97.16
2023,Asturias,99.89
2016,España,97.83
2017,España,97.49
2018,España,99.39
2019,España,99.28
2020,España,98.81
2021,España,97.73
2022,España,98.85
2023,España,99.03
