Year,Region,Value
2014,Asturias,25.6726468276685
2015,Asturias,25.6922534356703
2016,Asturias,28.1813643837479
2017,Asturias,26.2704490570647
2018,Asturias,17.8860557272972
2014,España,31.31
2015,España,30.52
2016,España,33.86
2017,España,36.11
2018,España,35.02
