Year,Region,Value
2010,Asturias,0.96
2011,Asturias,1.05
2012,Asturias,1.16
2013,Asturias,1.16
2014,Asturias,1.19
2015,Asturias,1.40
2016,Asturias,1.13
2017,Asturias,1.16
2018,Asturias,1.07
2019,Asturias,0.85
2010,España,0.34
2011,España,0.34
2012,España,0.34
2013,España,0.32
2014,España,0.32
2015,España,0.32
2016,España,0.30
2017,España,0.30
2018,España,0.29
2019,España,0.27
