Year,Region,Value
2010,Asturias,29.5
2011,Asturias,29.12
2012,Asturias,27.18
2013,Asturias,26.49
2014,Asturias,26.4
2015,Asturias,25.81
2016,Asturias,22.79
2017,Asturias,24.47
2018,Asturias,22.45
2019,Asturias,20.34
2020,Asturias,24.17
2021,Asturias,24.02
