Year,Region,Value
2011,Asturias,63.49
2012,Asturias,74.19
2013,Asturias,70.49
2014,Asturias,68.33
2015,Asturias,53.12
2016,Asturias,71.88
2017,Asturias,69.84
2018,Asturias,80.65
2019,Asturias,61.67
2020,Asturias,77.42
2021,Asturias,67.63
2022,Asturias,61.92
