Year,Region,Value
2010,Asturias,11.73
2011,Asturias,13.14
2012,Asturias,8.53
2013,Asturias,14.58
2014,Asturias,6.82
2015,Asturias,5.48
2016,Asturias,9.92
2017,Asturias,9.78
2018,Asturias,10.08
2019,Asturias,13.65
2020,Asturias,18.53
2010,España,18.41
2011,España,15.59
2012,España,15.02
2013,España,18.34
2014,España,15.86
2015,España,15.69
2016,España,16.24
2017,España,15.18
2018,España,16.99
2019,España,14.08
2020,España,21.89
