Year,Region,Value
2010,Asturias,1.05
2011,Asturias,0.97
2012,Asturias,0.92
2013,Asturias,0.89
2014,Asturias,0.83
2015,Asturias,0.74
2016,Asturias,0.74
2017,Asturias,0.81
2018,Asturias,0.81
2019,Asturias,0.82
2010,España,1.36
2011,España,1.33
2012,España,1.3
2013,España,1.28
2014,España,1.24
2015,España,1.22
2016,España,1.19
2017,España,1.21
2018,España,1.24
2019,España,1.25
2020,España,1.41
