Year,Region,Value
2010,Asturias,11.20
2011,Asturias,15.97
2012,Asturias,17.49
2013,Asturias,17.58
2014,Asturias,18.32
2015,Asturias,17.52
2016,Asturias,17.01
2017,Asturias,14.19
2018,Asturias,17.14
2019,Asturias,23.24
2020,Asturias,22.29
2010,España,16.78
2011,España,16.90
2012,España,17.72
2013,España,18.11
2014,España,18.78
2015,España,18.43
2016,España,17.97
2017,España,18.18
2018,España,17.60
2019,España,17.16
2020,España,17.76
