Year,Region,Value
2013,Asturias,0.32
2014,Asturias,0.31
2015,Asturias,0.32
2016,Asturias,0.33
2017,Asturias,0.34
2018,Asturias,0.34
2019,Asturias,0.35
2020,Asturias,0.37
2021,Asturias,0.37
2022,Asturias,0.37
2023,Asturias,0.37
2013,España,0.6
2014,España,0.56
2015,España,0.57
2016,España,0.58
2017,España,0.61
2018,España,0.62
2019,España,0.65
2020,España,0.7
2021,España,0.73
2022,España,0.73
2023,España,0.72
