Year,Region,Value
2010,Asturias,573.99
2011,Asturias,537.05
2012,Asturias,499.93
2013,Asturias,489.43
2014,Asturias,497.96
2015,Asturias,519.41
2016,Asturias,518.75
2017,Asturias,516.05
2018,Asturias,489.10
2010,España,523.60
2011,España,498.16
2012,España,478.89
2013,España,467.57
2014,España,459.12
2015,España,466.41
2016,España,471.01
2017,España,483.86
2018,España,485.93
2019,España,483.70
