Year,Region,Value
2011,Asturias, 2.17
2012,Asturias, 0.33
2013,Asturias,-1.74
2014,Asturias,-1.79
2015,Asturias,-2.39
2016,Asturias, 1.42
2017,Asturias, 1.05
2018,Asturias, 2.54
2019,Asturias, 2.92
2020,Asturias,-0.31
2011,España, 0.47
2012,España,-1.46
2013,España,-2.84
2014,España,-1.88
2015,España,-1.15
2016,España, 0.00
2017,España, 1.10
2018,España, 2.35
2019,España, 2.49
2020,España,-0.18
