Year,Region,Value
2010,Asturias,-20.89
2011,Asturias,-13.59
2012,Asturias,-7.92
2013,Asturias,-11.08
2014,Asturias,-9.15
2015,Asturias,11.45
2016,Asturias,-9.59
2017,Asturias,-4.3
2018,Asturias,-11.32
2019,Asturias,-29.16
2020,Asturias,-41.11
2010,España,30.76
2011,España,31.8
2012,España,29.06
2013,España,16.98
2014,España,18.92
2015,España,25.4
2016,España,21.73
2017,España,26.72
2018,España,25.5
2019,España,18.57
2020,España,-3.08
