Year,Region,Value
2010,Asturias,12.62
2011,Asturias,12.39
2012,Asturias,11.87
2013,Asturias,11.41
2014,Asturias,11.23
2015,Asturias,11.04
2016,Asturias,11.30
2017,Asturias,11.34
2018,Asturias,11.54
2019,Asturias,11.43
2020,Asturias,11.04
2010,España,11.16
2011,España,10.90
2012,España,10.51
2013,España,10.18
2014,España, 9.97
2015,España, 9.91
2016,España,10.05
2017,España,10.05
2018,España,10.05
2019,España, 9.91
2020,España, 9.74
2021,España, 9.30
