Year,Region,Value
2010,Asturias,17.3
2011,Asturias,17.2
2012,Asturias,17.4
2013,Asturias,17.6
2014,Asturias,13.4
2015,Asturias,13.1
2016,Asturias,14.7
2017,Asturias,12.9
2018,Asturias,11.3
2019,Asturias,10.9
2020,Asturias,12.1
2010,España,17.8
2011,España,18.2
2012,España,18.6
2013,España,18.6
2014,España,17.1
2015,España,15.6
2016,España,14.6
2017,España,13.3
2018,España,12.4
2019,España,12.1
2020,España,13.9
