Year,Region,Value
2010,Asturias,18.37
2011,Asturias,19.95
2012,Asturias,21.35
2013,Asturias,20.45
2014,Asturias,21.01
2015,Asturias,25.99
2016,Asturias,20.87
2017,Asturias,22.6
2018,Asturias,20.88
2019,Asturias,16.59
2020,Asturias,13.92
2021,Asturias,17.91
2022,Asturias,17.97
2010,España,7.78
2011,España,7.76
2012,España,7.61
2013,España,7.06
2014,España,7.14
2015,España,7.41
2016,España,7.16
2017,España,7.44
2018,España,7.28
2019,España,6.84
2020,España,5.85
2021,España,6.23
2022,España,6.37
